score,budget_x,revenue,country,top_genre,top_lang,year
high,0.2813043462637051,0.11757712504027244,AU,Documentary, English,0.9749999999999996
high,0.13043478071833647,0.008259547227132883,US,Adventure, English,0.9500000000000011
low,0.00434782392249527,0.027117060092552547,US,Comedy, English,0.8250000000000011
low,0.3239130420085066,0.11579138866542119,US,Drama, English,0.9583333333333339
low,0.09782608499527409,0.06352773170362512,AU,Comedy, English,0.9583333333333339
low,0.03260869354914933,0.016930566739544014,AU,Comedy, English,0.7083333333333339
high,0.04347825879017012,0.01178447343666008,US,Comedy, English,0.9083333333333332
high,0.22565217222967862,0.24424348722124228,US,Science Fiction, English,0.9666666666666668
low,0.21391304176937617,0.08612087294716271,US,Drama, English,0.9749999999999996
high,0.1404347807400756,0.12365649103737902,other,Comedy, Dutch,0.9833333333333325
high,0.23043478093572778,0.08291358783825964,US,Thriller, English,0.9500000000000011
high,0.0060869543610585965,0.029517498761005737,AU,Comedy, English,0.5999999999999996
low,0.026086954404536854,8.281099325544846e-05,AU,Drama, English,0.9583333333333339
high,0.03260869354914933,0.0012849681078025046,AU,Drama, English,0.7833333333333332
high,0.06521738927221171,0.013859344489376512,AU,Comedy, English,0.6833333333333353
low,0.06521738927221171,0.05364264998098,AU,Drama, English,0.8666666666666689
low,0.2782608679962193,0.1582199088712348,JP,Animation, Japanese,0.9083333333333332
low,0.013043476115311904,0.013146310421839929,AU,Comedy, English,0.6749999999999989
high,0.44956521619470696,0.15372982345113517,AU,Family, English,0.7750000000000004
high,0.10652173718809073,0.024285829823028866,AU,Drama, English,0.9166666666666661
low,0.0581095631698034,0.013601914709054268,AU,Drama, English,0.5833333333333339
high,0.10695651979773156,0.1461516382974408,other,Horror, Swedish,0.9166666666666661
high,0.02608921527410699,0.013044748569396697,other,Romance, Tagalog,1.0000000000000018
high,0.010869563067107745,0.008901241700967101,AU,Drama, English,0.6500000000000004
high,0.1968347808626843,0.17783876353374525,ES,Comedy, Spanish,0.9916666666666689
high,0.026086954404536854,0.0007551887160901586,US,Adventure, English,0.8333333333333339
high,0.3043478245746692,0.07912921098860164,US,Horror, English,0.9749999999999996
low,0.3265217376663516,0.1805505092870784,AU,Action, English,0.9666666666666668
low,0.31899999851956523,0.12554704390105464,US,Animation, English,0.9166666666666661
low,0.2745652158142722,0.13727300502543754,AU,Action, English,0.8583333333333325
low,0.04347825879017012,0.08128794026708348,AU,Action, English,0.9416666666666682
low,0.18378374561692118,0.15870591313683602,other,Animation, German,0.9916666666666689
high,0.021739128308128536,0.01621572058831882,AU,Action, English,0.7249999999999996
low,0.03586956312145557,0.01499743804953939,AU,Crime, English,0.7083333333333339
high,0.33913043334593573,0.10572130530608961,IT,Horror, Italian,0.6583333333333332
high,0.06956521536862004,0.006345528529549914,AU,Western, English,0.7666666666666675
low,0.06739130232041587,0.010260949539117584,US,Family, English,0.7666666666666675
low,0.0184782587358223,1.5697542636593383e-05,US,Thriller, English,0.9333333333333353
low,0.11956521547731569,0.03775587251876465,AU,Animation, English,0.9249999999999989
high,0.13043478071833647,0.03571823708379907,AU,Thriller, English,0.8250000000000011
low,0.19826086782230623,0.0774072626958426,other,Romance, Turkish,0.9916666666666689
high,0.015217389163516063,0.004480614632081345,US,Horror, English,0.6833333333333353
low,0.04347825879017012,0.012559659443681703,AU,Comedy, English,0.8750000000000018
low,0.006521736970699428,0.001478201009802892,AU,Science Fiction, English,0.9583333333333339
high,0.13913043291115312,0.12210975393050683,FR,Documentary, French,0.8166666666666682
low,0.0005434760881379916,0.00011034590931201918,AU,Animation, English,0.9916666666666689
high,0.30443478109659733,0.18015861407264483,US,Drama, English,0.7666666666666675
low,0.18478260692344045,0.059381305937083295,AU,Adventure, English,0.9083333333333332
high,0.13043478071833647,0.04440678640240283,AU,Family, English,0.7750000000000004
low,0.4739130423345936,0.17908183734748714,other,Drama, Hindi,0.9083333333333332
low,0.03260869354914933,3.335424257185562e-05,US,Crime, English,0.9833333333333325
high,0.025000008750000018,0.004056335655683326,AU,Action, Japanese,0.6916666666666682
low,0.219565215694707,0.08658902931713561,US,Action, English,0.8916666666666675
high,0.021739128308128536,0.004898259220539021,US,Horror, English,0.8583333333333325
high,0.010869563067107745,0.003651554877631189,AU,Science Fiction, English,0.8833333333333346
high,0.056521737079395076,0.011355450823290127,AU,Western, English,0.6833333333333353
low,0.19565217216446124,0.053271644486462474,AU,Thriller, English,0.8416666666666668
high,0.13043478071833647,0.04370023828106992,AU,Comedy, English,0.8666666666666689
low,0.03260869354914933,0.002804702978711855,US,Drama, German,0.7833333333333332
low,0.34173912900378073,0.3251447786973915,other,Action, Hindi,1.0000000000000018
low,0.24130434617674856,0.20597462844918732,AU,Animation, English,0.9083333333333332
low,0.17695651994990547,0.13467497836596792,JP,Thriller, Japanese,0.6916666666666682
high,0.008695650018903588,2.7091643036480853e-05,AU,Action, English,0.9500000000000011
high,0.16804347645226841,0.16595227498429763,AU,Animation, Japanese,0.9249999999999989
low,0.271304346241966,0.276221318223599,US,Animation, English,0.9749999999999996
high,0.32043478113137996,0.1523842448036874,US,Drama, English,0.9416666666666682
low,0.3239130420085066,0.15789750539030425,JP,Action, Japanese,0.9000000000000004
low,0.0019608704390453703,0.008550791282597987,US,Drama, English,0.9833333333333325
high,0.26391304187807185,0.16834661420231312,KR,Romance, Korean,0.9500000000000011
high,0.1760869547306238,0.13118145859716474,AU,Romance, English,0.9666666666666668
high,0.017391302211720222,8.3041180556776e-05,AU,Thriller, English,0.9666666666666668
high,0.11521738938090736,0.03380568057152542,AU,Drama, English,0.9333333333333353
low,0.01956521525992438,0.02826140311823539,US,TV Movie, English,0.9416666666666682
high,0.1373913024725898,0.1317344675473197,JP,Animation, Japanese,0.8333333333333339
low,0.1282608676701323,0.033334098959783724,AU,Animation, English,0.9583333333333339
low,0.07608695451323251,0.024977306661678716,AU,Comedy, English,0.8750000000000018
low,0.04347825879017012,0.027849923103041827,AU,Horror, English,0.8916666666666675
low,0.35869565077977317,0.2979755095254573,KR,Romance, Korean,0.9583333333333339
high,0.1734782590727788,0.3047836186250006,US,Romance, English,0.8916666666666675
high,0.09565217194706993,0.001330308849594306,AU,Drama, English,0.9833333333333325
high,0.03695651964555765,0.016390073616792553,AU,Fantasy, Japanese,0.8666666666666689
high,0.024456519618383736,0.001108573150370488,AU,Animation, English,0.9749999999999996
low,0.17391304168241964,0.06271304719744762,AU,Crime, English,0.8250000000000011
low,0.17391304168241964,0.13031435247313747,US,Drama, Spanish,0.9833333333333325
high,0.2182608678657845,0.15983284415202695,AU,Animation, English,0.8083333333333353
high,0.008695650018903588,0.003270243627428225,US,Horror, English,0.9583333333333339
high,0.0869565197542533,0.020009237070950307,AU,Drama, English,0.8583333333333325
high,0.2552173896852552,0.17624744930494599,US,Action, English,1.0000000000000018
high,0.05434782403119092,0.030603714670457093,AU,Comedy, English,0.8416666666666668
low,0.2386956505189036,0.12227441610779784,KR,Drama, Korean,0.9749999999999996
low,0.011521736981568994,0.006455851180709644,US,Horror, English,0.7083333333333339
high,0.09782608499527409,0.06091583709722805,AU,Drama, English,0.7416666666666689
high,0.3091304332807183,0.09090927016476999,JP,Comedy, Japanese,0.7249999999999996
low,0.03378478050822778,0.013044748569396697,KR,Romance, Korean,0.9666666666666668
low,0.21086956350189034,0.20680998760577854,AU,Animation, Japanese,0.8416666666666668
low,0.21086956350189034,0.16972389412176833,US,Action, English,0.9583333333333339
high,0.266086954926276,0.11770264477335658,US,Thriller, English,0.9249999999999989
high,0.5759565208172968,0.05994788711359998,other,Comedy, Portuguese,0.9916666666666689
low,0.08913043280245746,0.06571583541279058,AU,Music, English,0.9666666666666668
low,0.32826086810491495,0.11901840571710065,US,Animation, English,0.9749999999999996
high,0.18478260692344045,0.04696042891420302,AU,Adventure, English,0.7500000000000018
high,0.04347825879017012,0.019046697412388888,AU,Family, English,0.8499999999999996
low,0.006521736970699428,0.0033523804762989537,AU,Drama, French,0.8250000000000011
high,0.24195652009120983,0.2950254470625085,US,Animation, English,1.0000000000000018
low,0.1565217372967864,0.01868069789311985,AU,Action, English,0.8166666666666682
low,0.14130434595935726,0.01647366375814967,US,Action, English,0.6749999999999989
low,0.29534782455510394,0.3049360720509046,AU,Science Fiction, Cantonese,0.9749999999999996
high,0.00907126088928535,0.020524157239603408,KR,Drama, Turkish,0.9583333333333339
low,0.005434780446597349,0.0,AU,Drama, English,0.9833333333333325
high,0.3947826073799622,0.05994788711359998,KR,Romance, Korean,0.9749999999999996
high,0.21652173742722117,0.1414165983594686,ES,Mystery, Spanish,0.9416666666666682
high,0.038313251387637505,0.1237069030824647,other,Adventure, Chinese,0.9583333333333339
high,0.10869565023629489,0.03421003723032994,AU,Thriller, English,0.8166666666666682
high,0.03913043269376181,0.023547092076896793,AU,Comedy, English,0.8583333333333325
high,0.11436956329210775,0.007487361863788148,AU,Action, Cantonese,0.7833333333333332
high,0.0020652152218809026,0.0028275982354184883,US,Drama, English,0.8499999999999996
low,0.0010869543501890312,0.0034772507596835937,AU,Science Fiction, English,0.7166666666666668
high,0.029347823976843095,0.029221107813251813,US,Drama, English,0.16666666666666607
high,0.021739128308128536,0.000359785488228152,US,Drama, English,0.16666666666666607
low,0.28043478104442343,0.19710989985831087,US,Animation, English,0.9166666666666661
high,0.13043478071833647,0.043793174437298917,AU,Crime, English,0.7916666666666661
high,0.21521738959829867,0.25294820779631966,AU,Horror, English,0.9749999999999996
low,0.11956521547731569,0.05603785590719989,AU,Comedy, English,0.8333333333333339
low,0.017391302211720222,0.013885596102677391,US,Thriller, English,0.9666666666666668
high,0.03586956312145557,0.004664059545910038,AU,Comedy, English,0.8750000000000018
low,0.030434780500945172,0.004829889487664927,US,Drama, English,0.8583333333333325
low,0.15847825904017013,0.31677494822114516,IT,Western, Italian,0.5666666666666682
high,0.02695651962381852,0.03357063929381524,US,Crime, English,0.9833333333333325
low,0.08913043280245746,0.0075619699119503754,US,Thriller, English,0.8333333333333339
low,0.10869565023629489,0.0171202270525402,AU,Comedy, English,0.8083333333333353
low,0.2919565201999055,0.2985172481906702,US,Horror, English,1.0000000000000018
high,0.06956521536862004,0.010664185018169129,AU,Thriller, English,0.9583333333333339
low,0.03260869354914933,0.012770392668746376,AU,Comedy, English,0.9583333333333339
high,0.3608695638279773,0.1572808924394918,JP,Animation, Japanese,0.8250000000000011
high,0.0019565195694706944,0.00013045771244034096,US,Drama, English,0.8583333333333325
low,0.1913043460680529,0.1847428370693518,US,Documentary, English,0.9916666666666689
high,0.0026086934839319423,0.06594594425205731,other,Drama, Thai,0.9666666666666668
low,0.260869563610586,0.10388451160923935,KR,Drama, Korean,0.9749999999999996
high,0.14889130249758978,0.06624371817059012,AU,Action, Chinese,0.9416666666666682
high,0.0869565197542533,0.03180720844469744,AU,Adventure, English,0.8916666666666675
high,0.030434780500945172,0.053017953112088984,AU,Comedy, English,0.7583333333333346
high,0.07608695451323251,0.006595256099116444,AU,Action, English,0.8666666666666689
high,0.006521736970699428,0.000962690768144964,US,Comedy, English,0.9166666666666661
high,0.13043478071833647,0.01036951893603273,US,Thriller, English,0.8250000000000011
low,0.26434782448771266,0.12560135175505502,JP,Action, Japanese,0.9500000000000011
high,0.03413249355246194,0.012927290795959116,KR,Crime, Korean,0.9166666666666661
low,0.07608695451323251,0.006145537834589394,US,Action, English,0.9083333333333332
high,0.0869565197542533,0.032971449640539205,AU,Thriller, English,0.7999999999999989
low,0.013043476115311904,0.008644948833853791,AU,Science Fiction, English,0.6500000000000004
high,0.2656521723166351,0.19434031682636754,AU,Family, English,0.9749999999999996
high,0.13043478071833647,0.017323494752751863,AU,Comedy, English,0.8750000000000018
low,0.32608695505671076,0.2796764649825981,US,Action, English,0.8833333333333346
low,0.015217389163516063,0.00014087394434915052,AU,Action, English,0.8083333333333353
high,0.021739128308128536,0.042678131826650346,ES,Animation, Spanish,0.9416666666666682
high,0.1565217372967864,0.06023236243109211,US,Comedy, English,0.8166666666666682
high,0.04130434574196597,0.014022157027903598,AU,Horror, English,0.6916666666666682
low,0.2843478245311909,0.08536344385535018,US,Horror, English,0.9833333333333325
high,0.10652173718809073,0.2194324342101281,AU,Comedy, English,0.6666666666666661
high,0.013999997856521734,0.0006353491026392269,other,Thriller, English,0.9333333333333353
low,0.056521737079395076,0.0024126738246836314,AU,Drama, English,0.9833333333333325
low,0.0006521717405481995,0.08375703228105602,ES,Drama, Spanish,0.9916666666666689
high,0.00203260652615784,0.023781540408536275,AU,Drama, English,0.4583333333333339
high,0.2133478243768431,0.16908633330565911,US,Animation, English,0.9083333333333332
low,0.1952173895548204,0.18988036042718065,other,Family, German,0.9583333333333339
low,0.006521736970699428,0.00037912908826764517,AU,Comedy, English,0.7249999999999996
low,0.28043478104442343,0.1338903703446415,US,Action, English,0.9666666666666668
low,0.1621739112221172,0.18147455075225133,US,Romance, Swedish,0.9833333333333325
high,0.23043478093572778,0.04079297300733477,AU,Action, English,0.9416666666666682
low,0.04347825879017012,0.01929020034793334,AU,Drama, English,0.8416666666666668
high,0.25217391141776935,0.248897312496082,US,Drama, English,0.9916666666666689
high,0.015217389163516063,0.00027149617401376865,AU,Adventure, English,0.7249999999999996
high,0.05869565012759924,0.004675807991100676,US,Family, English,0.7583333333333346
low,0.017391302211720222,0.023166418031660207,AU,Comedy, English,0.9249999999999989
low,0.05434782403119092,0.008933473737691027,AU,Drama, English,0.7333333333333325
low,0.003478258703213606,0.0019666819949975367,US,Crime, English,0.9749999999999996
low,0.1473913024943289,0.22368460118226674,other,Drama, German,0.6333333333333346
low,0.4389999987804348,0.013051009116742163,KR,Romance, Korean,0.9666666666666668
high,0.18478260692344045,0.07110304495435617,AU,Action, English,0.9083333333333332
low,0.03913043269376181,0.021427175797735284,AU,Music, English,0.8416666666666668
high,0.04130434574196597,0.0028210575641506035,AU,Horror, English,0.7166666666666668
low,0.10033359500072521,6.517071083944881e-06,GB,Fantasy, German,0.9166666666666661
high,0.010869563067107745,0.0067449335961385064,AU,Drama, English,0.9500000000000011
low,0.1130434763327032,0.07441559652892409,AU,Comedy, English,0.8916666666666675
low,0.19586956346928167,0.14178978451098215,US,Documentary, English,0.9916666666666689
low,0.07608695451323251,0.07503338572658537,AU,Comedy, English,0.8750000000000018
high,0.10913043284593572,0.043414530691944474,AU,Science Fiction, English,0.9000000000000004
high,0.13043478071833647,0.030947816297314704,AU,Adventure, English,0.9249999999999989
high,0.27913043321550096,0.17970260037354388,US,TV Movie, English,0.6250000000000018
high,0.2621304331785444,0.18513919011910945,FR,Comedy, French,0.9333333333333353
low,0.023913041356332695,0.028418826742877195,AU,Drama, English,0.7750000000000004
high,0.05434782403119092,0.010551904235805683,AU,Action, English,0.9416666666666682
low,0.4389999987804348,0.013051009116742163,KR,Romance, Korean,0.9583333333333339
high,0.11086956328449905,0.2337859600526062,JP,Animation, Japanese,0.7333333333333325
high,0.021739128308128536,0.0016410148480502534,AU,Drama, English,0.9500000000000011
low,0.0184782587358223,0.0017844978098355503,AU,Thriller, English,0.9166666666666661
high,0.10869565023629489,0.040609100895973596,AU,Drama, English,0.9000000000000004
high,0.007608693494801508,0.09029297058335646,AU,Science Fiction, English,0.8750000000000018
high,0.24086956356710773,0.13988223246901774,US,Drama, Spanish,0.9916666666666689
low,0.29565217238185254,0.20613181333573652,KR,Comedy, Korean,1.0000000000000018
low,0.05434782403119092,0.0021396234588463374,AU,Comedy, English,0.9749999999999996
high,0.250434780979206,0.36118547008802454,JP,Animation, Japanese,0.7416666666666689
low,0.013043476115311904,0.016812692713586794,AU,Drama, English,0.8666666666666689
high,0.03695651964555765,0.0032630188928577325,AU,Fantasy, English,0.7666666666666675
low,0.0226086935274102,0.0026763976714531696,AU,Thriller, English,0.7166666666666668
low,0.20652173740548202,0.13901337842643965,AU,Drama, English,0.9583333333333339
low,0.01704497395009777,0.0010361120348834963,AU,Drama, English,0.9500000000000011
low,0.056521737079395076,0.012586764767984236,AU,Fantasy, English,0.7583333333333346
high,0.013043476115311904,0.0019991298536934372,US,Horror, English,0.6916666666666682
high,0.08260869365784498,0.004332968119004726,AU,Drama, English,0.9833333333333325
low,0.010869563067107745,0.01253900127919359,US,Action, English,0.8416666666666668
high,0.05869565012759924,0.02070244835210392,AU,Thriller, English,0.7833333333333332
low,0.30391304196502833,0.1451626989942798,FR,Action, French,0.9749999999999996
low,0.007608693494801508,0.0024140591212777427,US,Comedy, English,0.9166666666666661
high,0.1899999982391304,0.14762465657003782,US,Thriller, English,0.9749999999999996
high,0.040217389217863886,0.011189503222647187,AU,Comedy, English,0.8833333333333346
low,0.025869563099716438,0.006496772531534948,AU,Action, English,0.7500000000000018
low,0.019884433956270507,0.000916502882359213,AU,Drama, English,0.9749999999999996
low,0.2917391288950851,0.23653335446523446,AU,Thriller, English,0.9666666666666668
low,0.0016630443514414007,2.7728848002860053e-05,US,Drama, English,0.9166666666666661
low,0.22869565049716445,0.09950114663135425,US,Drama, English,0.8333333333333339
low,0.2939130419432892,0.3240642996848275,KR,Romance, Korean,0.9749999999999996
low,0.19565217216446124,0.19041619439477805,KR,Romance, Korean,0.9583333333333339
high,0.04013478095681474,0.0024861524843332525,FR,Family, French,0.9416666666666682
high,0.28260869409262757,0.2619511333182169,JP,Animation, Japanese,0.9916666666666689
low,0.006534328275074627,0.01634028612150215,US,Comedy, English,0.7666666666666675
high,0.23304347659357277,0.08307652843343698,KR,Romance, Korean,0.9916666666666689
low,0.26956521580340265,0.2663078601186288,AU,Drama, English,0.9833333333333325
high,0.04347825879017012,0.01611811775223943,AU,Comedy, English,0.9166666666666661
low,0.007828476103974948,4.447198139748952e-05,AU,Horror, English,0.9749999999999996
high,0.004626104792665446,8.6828155000013e-06,US,Drama, English,0.9833333333333325
high,0.37956521604253307,0.05994788711359998,HK,Drama, Cantonese,0.7500000000000018
high,0.05434782403119092,0.02640780957914269,AU,Drama, English,0.8750000000000018
high,0.04782608488657844,0.09707526997449231,AU,Animation, English,0.9583333333333339
low,0.010869563067107745,0.009371667245727393,US,Comedy, English,0.6833333333333353
high,0.008695650018903588,0.005764425988839139,AU,Action, English,0.7333333333333325
high,0.0790108675630671,0.0008722905029850632,AU,Drama, English,0.9500000000000011
high,0.15555238425120083,0.13351152418495582,ES,Drama, Spanish,0.9749999999999996
low,0.22608695483931945,0.2574609390636458,JP,Animation, Japanese,0.9916666666666689
low,0.216956520036862,0.22877113090439005,US,Family, English,0.9333333333333353
high,0.05302935228919424,0.017249903222657313,US,Comedy, English,0.9916666666666689
high,0.0010869543501890312,0.0019289661648082537,AU,Drama, English,0.8916666666666675
low,0.011613041329593569,2.106230908729536e-06,US,Thriller, English,0.9500000000000011
low,0.006521736970699428,0.035894615965743476,AU,Comedy, English,0.5416666666666661
low,0.10434782413988657,0.036854606804439374,AU,Action, English,0.8083333333333353
low,0.21739130264650283,0.12650449823302448,AU,Drama, English,0.9833333333333325
low,0.0032608673983931897,0.0069816239452522855,US,Drama, English,0.7666666666666675
low,0.11956521547731569,0.024178936039173454,AU,Action, English,0.7999999999999989
low,0.07826086756143667,0.05472506420862711,AU,Adventure, English,0.6666666666666661
low,0.28086956365406424,0.3240642996848275,IT,Drama, Italian,0.7000000000000011
low,0.4947826075973535,0.3768474114025033,JP,Animation, Japanese,0.9249999999999989
high,0.06521738927221171,0.009285472191313943,AU,Action, English,0.8499999999999996
low,0.05434782403119092,0.01930253640350092,AU,Action, English,0.8333333333333339
low,0.04347825879017012,0.09519811093346908,AU,History, English,0.9583333333333339
low,0.2448695635758034,0.24605022858067607,KR,Romance, Korean,0.9083333333333332
high,0.2499999983695652,0.07440629586744917,US,Family, English,0.9249999999999989
high,0.010869563067107745,0.029139894449839603,AU,Action, English,0.6250000000000018
low,0.026086954404536854,0.029226770147239147,AU,Mystery, English,0.9333333333333353
low,0.04347825879017012,0.0017210947185700401,US,Drama, English,0.9416666666666682
high,0.00409115522628512,0.0005623205566427218,AU,Family, French,0.8583333333333325
low,0.0057391669689981885,0.0010278331587636848,AU,Adventure, English,0.9333333333333353
high,0.023913041356332695,0.0010226746373987192,AU,Drama, English,0.9749999999999996
low,0.015826084817013225,0.0022543436109468827,KR,Mystery, Korean,0.9583333333333339
high,0.08391304148676748,0.18546090727932854,GB,Documentary, English,0.8416666666666668
high,0.010869563067107745,0.016678702429845454,US,Crime, English,0.8750000000000018
low,0.2882608680179584,0.10047970568433613,JP,Drama, Japanese,0.6749999999999989
low,0.08808071323495807,0.003725162825245003,AU,Thriller, English,0.9583333333333339
high,0.021739128308128536,0.057100894931082925,US,Animation, English,0.8416666666666668
low,0.0869565197542533,0.0032253276889473432,AU,Drama, English,0.9666666666666668
low,0.10869565023629489,0.04076365302809004,AU,Action, English,0.7583333333333346
low,0.31847825938799623,0.110055587579105,US,Horror, English,0.9749999999999996
high,0.0869565197542533,0.025514755018670267,AU,Animation, English,0.9166666666666661
low,0.04478260661909262,0.0002935592677127793,AU,Crime, English,0.9749999999999996
high,0.1565217372967864,0.2591114290093131,JP,Animation, Japanese,0.9583333333333339
low,0.013497920898908522,0.00016596470222550344,US,Animation, English,0.9166666666666661
low,0.17391304168241964,0.1471814840388471,JP,Family, Japanese,0.8166666666666682
low,0.31347825937712664,0.3277085535548299,other,Animation, Portuguese,0.9916666666666689
low,0.17673912864508506,0.1400439815627346,US,Animation, English,0.9333333333333353
low,0.17652173734026463,0.21990639602013123,other,Horror, English,0.9666666666666668
low,0.006089345665411621,1.4313340543766421e-05,AU,Horror, English,0.9833333333333325
low,0.03260869354914933,0.0441069987383198,AU,Drama, English,0.9083333333333332
high,0.03260869354914933,0.010440435094550782,US,Horror, English,0.7416666666666689
high,0.13043478071833647,0.04265677256568339,AU,Comedy, English,0.8166666666666682
low,0.18760869388610585,0.29475687799536654,FR,Action, English,0.9416666666666682
low,0.05434782403119092,0.002142934667262611,US,Romance, English,0.7583333333333346
low,0.0869565197542533,0.0483922838827846,AU,Horror, English,0.8416666666666668
high,0.04347825879017012,0.08838245004869037,US,Comedy, English,0.8499999999999996
high,0.25913043317202267,0.12965557358672697,AU,Animation, English,0.9833333333333325
high,0.0184782587358223,0.002565237384779396,AU,Action, English,0.9333333333333353
low,0.09782608499527409,0.05978967907356908,AU,Drama, English,0.8750000000000018
low,0.21195652002599244,0.20161361113533513,JP,Animation, Japanese,0.7583333333333346
low,0.13043478071833647,0.05450511767697126,AU,Action, English,0.7916666666666661
high,0.010869563067107745,4.95583340840301e-05,AU,Crime, English,0.9833333333333325
low,0.21141391132916068,0.0454560064582909,AU,Fantasy, French,0.8750000000000018
high,0.011956519591209825,0.021175352942272865,AU,Drama, English,0.6500000000000004
low,0.003043476093572774,0.01964990634800573,other,Drama, German,0.6333333333333346
low,0.16956521558601134,0.3285099313880198,US,Drama, English,0.9083333333333332
high,0.04347825879017012,0.010962770098966169,US,Thriller, English,0.7666666666666675
low,0.006535922188121571,0.005235931678447073,AU,Drama, Japanese,0.9916666666666689
high,0.3604347812183365,0.1319255044008997,US,Comedy,other,0.9916666666666689
low,0.07826086756143667,0.014980210257294863,AU,Action, English,0.8333333333333339
high,0.3478260855387523,0.1615384142591633,AU,Adventure, English,0.8416666666666668
high,0.060869563175803394,0.038620218994616526,AU,Comedy, English,0.9249999999999989
high,0.20565217218620038,0.27257472348897505,US,Family, English,0.9333333333333353
low,0.004320976096349949,0.007275112412413245,AU,Drama, English,0.8916666666666675
high,0.06881724406264618,0.0009210050449853265,HK,Comedy, Cantonese,0.7666666666666675
low,0.3356521724688091,0.2976841019104566,US,Western, English,0.9500000000000011
low,0.16304347644139885,0.01257034006605697,AU,Animation, English,0.8083333333333353
high,0.06304347622400755,0.011969277242239403,AU,Action, English,0.7083333333333339
high,0.17391304168241964,0.08118817278108932,US,Drama, English,0.40000000000000036
high,0.0026086934839319423,0.001265517109824502,US,Drama, English,0.40000000000000036
high,0.16586956340406425,0.1688480650277252,JP,Action, Japanese,0.9249999999999989
low,0.11956521547731569,0.12031549816287858,US,Drama, English,0.5916666666666668
low,0.00434782392249527,3.844093729004751e-06,AU,Crime, English,0.9416666666666682
low,0.044999997923913036,0.004140154616215167,AU,Comedy, English,0.9666666666666668
low,0.4826086945274102,0.5507705597895156,JP,Crime, Japanese,0.5999999999999996
high,0.0037977456604298817,0.0007463086167336853,AU,Drama, English,0.6833333333333353
low,0.00709782392847353,0.00011073411523624913,US,Thriller, English,0.9666666666666668
low,0.11652173720982986,0.23341264598125505,US,Documentary,other,0.9916666666666689
high,0.09940217195522211,0.0003043452358366484,AU,Family, English,0.9749999999999996
low,0.060869563175803394,0.08831628683040517,AU,History, English,0.6916666666666682
high,0.0869565197542533,0.0,AU,Drama, English,0.9833333333333325
high,0.09782608499527409,0.0036487570587235233,AU,Action, English,0.7999999999999989
high,0.09782608499527409,0.026873076944569668,AU,Action, Chinese,0.8666666666666689
low,0.27913043321550096,0.11897286488679283,KR,Thriller, Korean,0.9249999999999989
high,0.04782608488657844,0.03165243604419756,AU,Drama, English,0.8250000000000011
low,0.007386954363884684,0.00037492791349467915,US,Documentary, English,0.9666666666666668
low,0.01798325003909402,0.023214473478668406,ES,Comedy, Spanish,0.7999999999999989
high,0.006521736970699428,0.0009789744846255622,other,Horror, English,0.8250000000000011
high,0.016521736992438557,0.0041043798156470334,AU,Horror, English,0.6416666666666675
low,0.43882608573657844,0.1665397186550109,KR,Action, Korean,0.9833333333333325
high,0.20652173740548202,0.05475900127313279,AU,Action, English,0.8333333333333339
high,0.4433478248768431,0.06100471846823084,KR,Fantasy, Korean,0.9583333333333339
low,0.021739128308128536,0.007398174716489092,AU,Comedy, English,0.7166666666666668
high,0.003478258703213606,0.0015647636798351628,AU,Crime, English,0.5916666666666668
high,0.2526086940274102,0.1957111768117278,US,Crime, English,0.5916666666666668
low,0.15217391120037807,0.020163901047416728,AU,Action, English,0.9249999999999989
high,0.04347825879017012,0.07501299680941316,US,Animation, English,0.9583333333333339
low,0.03260869354914933,0.01980627788328812,AU,Thriller, English,0.9166666666666661
low,0.0018478239170604868,0.0,AU,Thriller, English,0.9166666666666661
high,0.15217391120037807,0.056380255926592265,US,Adventure, English,0.7916666666666661
high,0.23913043312854443,0.08351215991918608,US,Thriller, English,0.9666666666666668
low,0.04782608488657844,0.004435128526837739,AU,Drama, English,0.9583333333333339
high,0.10869565023629489,0.01893100486430369,AU,Comedy, English,0.9416666666666682
low,0.19565217216446124,0.04456610303542194,GB,Mystery, English,0.6250000000000018
high,0.00434782392249527,0.004490822908746162,AU,Drama, English,0.5000000000000018
high,0.01573912829508506,0.0001771481111281877,AU,Horror, English,0.9833333333333325
low,0.43695652051512285,0.5367584257255281,JP,Drama, Japanese,0.9666666666666668
high,0.015217389163516063,0.008642811478064793,GB,Drama, English,0.8416666666666668
high,0.05434782403119092,0.05706549752823884,AU,Drama, English,0.8916666666666675
low,0.20391304174763705,0.1562687012090182,US,Family, English,0.9833333333333325
high,0.0026086934839319423,0.0007928827246600887,AU,Comedy, English,0.5999999999999996
high,0.37913043343289227,0.30618328212181206,AU,Drama, French,0.8333333333333339
high,0.1782173895178639,0.2436824586549592,JP,Animation, Japanese,1.0000000000000018
high,0.5259565207086011,0.05994788711359998,US,Documentary, English,0.9916666666666689
low,0.260869563610586,0.10388451160923935,US,Drama, English,0.9249999999999989
high,0.32608695505671076,0.10015296968847853,AU,Animation, English,0.8833333333333346
high,0.3182608680831758,0.08890567960268657,KR,Comedy, Korean,0.8750000000000018
low,0.03695651964555765,0.04283949545069618,AU,Horror, English,0.7833333333333332
high,0.04347825879017012,0.006293382383992118,AU,Adventure, English,0.6833333333333353
low,0.15347825902930057,0.09037103465613612,AU,Action, English,0.9583333333333339
low,0.1376086937774102,0.0002502327503155066,other,Adventure, Chinese,0.9500000000000011
